Position	b17f7e44-a968-4207-aa50-3a94ad945de6_wxs_gdc_realn.bam
chr3:65429432-65429542	0
chr3:65387124-65387238	0
chr3:65375658-65375777	0
chr3:64650817-64650934	
chr3:64198959-64199070	
chr3:64146692-64146806	
chr3:63988413-63988524	
chr3:62491508-62491635	
chr3:62474103-62474220	
chr3:62445662-62445776	0
chr3:62333080-62333201	
chr3:62292351-62292461	
chr3:62282504-62282616	
chr3:62281488-62281601	
chr3:62167881-62167991	0
chr3:62077947-62078066	
chr3:61748676-61748790	0
chr3:61742858-61742971	
chr3:60536788-60536899	
chr3:58870033-58870151	0
chr3:58866780-58866890	
chr3:58806304-58806415	
chr3:58501638-58501749	0
chr3:58410005-58410118	
chr3:58390400-58390510	
chr3:58382442-58382559	
chr3:58365883-58365998	0
chr3:58310432-58310544	0
chr3:58310157-58310272	
chr3:58134541-58134657	0
chr3:58123653-58123776	
chr3:57896638-57896748	
chr3:57864728-57864840	0
chr3:57864333-57864448	
chr3:57860800-57860910	0
chr3:57646227-57646337	0
chr3:57641703-57641822	0
chr3:57634384-57634501	0
chr3:57502500-57502611	
chr3:57489659-57489769	0
chr3:57470316-57470426	0
chr3:57453362-57453472	0
chr3:57445944-57446074	0
chr3:57402260-57402370	
chr3:57301948-57302058	0
chr3:57301627-57301778	0
chr3:57293925-57294036	0
chr3:57260785-57260895	
chr3:57259757-57259867	0
chr3:57258876-57258987	0
chr3:57253812-57253930	
chr3:57235348-57235458	
chr3:57199590-57199704	
chr3:56774876-56774986	
chr3:56773776-56773890	
chr3:56682587-56682698	0
chr3:56666102-56666215	
chr3:56619204-56619314	0
chr3:56571338-56571448	0
chr3:56010232-56010343	
chr3:55734907-55735018	
chr3:55699418-55699528	0
chr3:55073623-55073734	0
chr3:55004921-55005036	
chr3:54984537-54984647	
chr3:54969915-54970028	
chr3:54918945-54919057	
chr3:54918282-54918405	
chr3:54879277-54879391	1
chr3:54562724-54562836	0
chr3:54386644-54386762	
chr3:53864485-53864597	
chr3:53849481-53849591	
chr3:53743234-53743347	
chr3:53673512-53673627	0
chr3:53672778-53672889	
chr3:53497065-53497176	1
chr3:53495115-53495238	0
chr3:53290699-53290828	0
chr3:53189225-53189340	
chr3:53179770-53179882	0
chr3:53065210-53065325	
chr3:53065137-53065254	
chr3:53065073-53065232	0
chr3:53064132-53064243	1
chr3:52840650-52840768	
chr3:52820292-52820407	0
chr3:52805953-52806068	
chr3:52799492-52799603	
chr3:52788074-52788187	0
chr3:52786789-52786921	
chr3:52781788-52781906	
chr3:52741186-52741308	
chr3:52707515-52707626	0
chr3:52694246-52694356	0
chr3:52693123-52693233	0
chr3:52691652-52691772	
chr3:52688200-52688310	
chr3:52662244-52662355	
chr3:52641999-52642112	0
chr3:52587520-52587640	
chr3:52586723-52586837	
chr3:52558138-52558248	0
chr3:52525101-52525214	
chr3:52212487-52212597	
chr3:52206790-52206902	
chr3:52202300-52202419	0
chr3:51941503-51941613	0
chr3:51938114-51938235	0
chr3:51896663-51896779	0
chr3:51483559-51483696	
chr3:51470840-51470950	0
chr3:51437237-51437350	
chr3:51396451-51396563	0
chr3:51394198-51394309	0
chr3:51393340-51393459	0
chr3:51229399-51229513	0
chr3:50877600-50877734	
chr3:50577959-50578070	
chr3:50561854-50561967	
chr3:50301900-50302013	0
chr3:50174894-50175006	0
chr3:50118404-50118526	
chr3:50099824-50099938	
chr3:50075106-50075221	0
chr3:50060703-50060826	
chr3:50057620-50057735	
chr3:50054458-50054573	
chr3:49967310-49967420	
chr3:49962381-49962493	
chr3:49847396-49847515	0
chr3:49791428-49791540	0
chr3:49790802-49790913	0
chr3:49686243-49686355	0
chr3:49426479-49426595	
chr3:49425949-49426062	0
chr3:49419832-49419948	
chr3:49375210-49375323	
chr3:49368657-49368775	
chr3:49358190-49358310	
chr3:49327488-49327598	
chr3:49305642-49305754	0
chr3:49297993-49298103	1
chr3:49278092-49278205	
chr3:49255508-49255629	0
chr3:49076474-49076588	
chr3:49046212-49046328	
chr3:49030314-49030425	
chr3:48973525-48973642	
chr3:48927580-48927697	0
chr3:48794104-48794218	
chr3:48644282-48644404	0
chr3:48578114-48578227	
chr3:48574147-48574261	
chr3:48568672-48568784	
chr3:48501329-48501445	
chr3:48449894-48450009	0
chr3:48382074-48382185	0
chr3:48381609-48381720	
chr3:48241100-48241214	0
chr3:48186519-48186637	
chr3:48184653-48184763	0
chr3:48177780-48177898	0
chr3:48174101-48174215	
chr3:47921903-47922015	0
chr3:47915064-47915180	
chr3:47819145-47819255	0
chr3:47772677-47772787	
chr3:47735830-47735946	0
chr3:47562761-47562871	
chr3:47329873-47329983	
chr3:47319538-47319653	0
chr3:47105853-47105975	0
chr3:47101597-47101709	
chr3:47088241-47088352	
chr3:47084376-47084492	
chr3:47062321-47062435	0
chr3:47046292-47046416	
chr3:47017489-47017600	0
chr3:46903723-46903833	
chr3:46898424-46898539	
chr3:46717688-46717802	
chr3:46709533-46709660	0
chr3:46375744-46375855	0
chr3:46204283-46204397	
chr3:45735333-45735446	0
chr3:45714191-45714305	
chr3:45595000-45595119	
chr3:45458636-45458748	
chr3:45001392-45001504	
chr3:44945333-44945445	
chr3:44918183-44918294	
chr3:44907260-44907383	
chr3:44852411-44852526	
chr3:44826476-44826586	0
chr3:44812934-44813047	0
chr3:44804935-44805050	0
chr3:44784773-44784883	0
chr3:44775410-44775524	
chr3:44775050-44775161	
chr3:44774329-44774440	0
chr3:44734268-44734380	
chr3:44708204-44708316	
chr3:44631357-44631468	
chr3:44580417-44580540	0
chr3:44565278-44565388	
chr3:44358151-44358263	
chr3:44331975-44332090	0
chr3:43715102-43715222	
chr3:43715035-43715170	0
chr3:43714775-43714885	0
chr3:43580092-43580210	
chr3:43565682-43565800	0
chr3:43555105-43555217	
chr3:43343483-43343599	
chr3:42866828-42866941	0
chr3:42865869-42865988	0
chr3:42758012-42758146	
chr3:42618947-42619065	0
chr3:42617707-42617819	
chr3:42560993-42561103	1
chr3:42557507-42557621	0
chr3:42210353-42210475	
chr3:42210035-42210167	
chr3:41977467-41977582	
chr3:41918545-41918669	0
chr3:41835931-41836044	0
chr3:41819442-41819552	
chr3:41715303-41715413	0
chr3:41681610-41681720	0
chr3:41398338-41398451	
chr3:41227135-41227249	
chr3:40761804-40761915	
chr3:40515730-40515870	0
chr3:40511638-40511748	
chr3:40486650-40486765	
chr3:40461979-40462111	0
chr3:40461542-40461652	0
chr3:40457179-40457301	0
chr3:40310814-40310930	0
chr3:40234101-40234213	
chr3:39411863-39411973	
chr3:39396161-39396273	
chr3:39266738-39266851	
chr3:39187413-39187530	
chr3:39126425-39126571	
chr3:39099459-39099570	0
chr3:39084312-39084422	0
chr3:39068907-39069021	
chr3:39068835-39068946	0
chr3:38896758-38896872	
chr3:38863286-38863396	0
chr3:38793543-38793657	
chr3:38761051-38761162	
chr3:38751994-38752109	
chr3:38585612-38585723	0
chr3:38551587-38551697	
chr3:38497554-38497669	
chr3:38370190-38370317	0
chr3:38328908-38329020	0
chr3:38223937-38224047	
chr3:38216026-38216141	0
chr3:38096418-38096528	
chr3:38084372-38084486	
chr3:38084309-38084423	0
chr3:38063957-38064074	0
chr3:37964634-37964744	1
chr3:37957038-37957148	0
chr3:37803723-37803833	0
chr3:37523345-37523456	
chr3:37519036-37519153	
chr3:37508486-37508598	0
chr3:37339906-37340016	
chr3:37337129-37337242	
chr3:37329148-37329259	
chr3:37328230-37328351	0
chr3:37319155-37319266	0
chr3:37135115-37135228	0
chr3:37058625-37058741	
chr3:37025558-37025679	
chr3:36828387-36828510	
chr3:36528717-36528827	0
chr3:35687570-35687680	0
chr3:33852387-33852506	0
chr3:33835958-33836070	0
chr3:33835895-33836005	
chr3:33826668-33826783	
chr3:33684272-33684385	0
chr3:33604270-33604385	
chr3:33594719-33594831	0
chr3:33584677-33584793	0
chr3:33572861-33572980	
chr3:33570822-33570938	0
chr3:33551436-33551547	
chr3:33412531-33412647	
chr3:33393412-33393525	0
chr3:33297594-33297705	0
chr3:32997297-32997409	
chr3:32955554-32955677	0
chr3:32955487-32955605	0
chr3:32891802-32891923	
chr3:32817972-32818090	0
chr3:32785570-32785682	
chr3:32764296-32764415	
chr3:32753868-32753986	
chr3:32717353-32717466	
chr3:32704746-32704858	0
chr3:32544693-32544808	
chr3:32530281-32530398	0
chr3:32526603-32526728	0
chr3:32357194-32357312	
chr3:32190727-32190837	
chr3:32159415-32159530	0
chr3:31991663-31991773	1
chr3:31980791-31980913	
chr3:31668854-31668965	0
chr3:31624714-31624824	
chr3:31617136-31617251	
chr3:31454899-31455009	0
chr3:30854777-30854888	0
chr3:30844115-30844226	0
chr3:30800804-30800930	
chr3:30650329-30650439	0
chr3:30003932-30004042	
chr3:29739924-29740040	
chr3:29587230-29587345	
chr3:29587198-29587328	0
chr3:29488372-29488485	
chr3:29281451-29281570	
chr3:28515665-28515796	0
chr3:28316218-28316328	
chr3:28263227-28263337	0
chr3:27448429-27448539	
chr3:27437312-27437423	
chr3:27434064-27434174	0
chr3:27386151-27386267	
chr3:27322096-27322207	0
chr3:25764321-25764433	0
chr3:25751221-25751332	
chr3:25737494-25737610	
chr3:25719832-25719945	
chr3:25719596-25719706	0
chr3:25638264-25638402	0
chr3:25569931-25570071	
chr3:25428870-25428980	0
chr3:24228871-24228982	0
chr3:23965185-23965307	
chr3:23955793-23955903	
chr3:23901129-23901246	
chr3:23900591-23900707	
chr3:23807382-23807492	0
chr3:22382392-22382506	0
chr3:21564485-21564597	
chr3:20171212-20171323	0
chr3:20147986-20148097	0
chr3:20099748-20099858	1
chr3:19918165-19918276	0
chr3:19515448-19515561	
chr3:19456698-19456811	0
chr3:19449952-19450069	0
chr3:18386257-18386371	
chr3:18349618-18349729	0
chr3:17705933-17706045	
chr3:17428361-17428484	0
chr3:17404736-17404847	0
chr3:17376459-17376569	0
chr3:17371989-17372108	0
chr3:16594536-16594650	0
chr3:16276290-16276404	
chr3:16219838-16219949	
chr3:15714501-15714611	0
chr3:15689853-15689964	
chr3:15591442-15591552	0
chr3:15571779-15571907	
chr3:15571734-15571847	0
chr3:15521711-15521826	
chr3:15498419-15498536	
chr3:15439041-15439152	
chr3:15429971-15430082	0
chr3:15375246-15375365	
chr3:15247185-15247299	0
chr3:15227700-15227810	
chr3:15134187-15134307	
chr3:14666572-14666684	
chr3:14665188-14665313	
chr3:14655398-14655509	0
chr3:14468285-14468395	
chr3:14178415-14178531	0
chr3:14149039-14149151	
chr3:12902620-12902744	0
chr3:12618340-12618451	
chr3:12609086-12609200	
chr3:12591875-12591991	
chr3:12529871-12529984	0
chr3:12516396-12516538	
chr3:12187718-12187841	
chr3:12187425-12187536	1
chr3:11891616-11891726	1
chr3:11873728-11873845	
chr3:11809338-11809448	0
chr3:11558425-11558538	
chr3:11332888-11333002	
chr3:11261786-11261897	
chr3:11260734-11260845	0
chr3:10388168-10388278	0
chr3:10340324-10340438	0
chr3:10292714-10292825	0
chr3:10260071-10260181	0
chr3:10087231-10087350	0
chr3:10062197-10062311	0
chr3:10062064-10062175	1
chr3:10052472-10052585	
chr3:10041792-10041907	
chr3:10039407-10039520	
chr3:10036036-10036155	
chr3:10035108-10035218	0
chr3:10034274-10034395	
chr3:9977005-9977119	
chr3:9950124-9950234	
chr3:9909304-9909424	0
chr3:9906213-9906332	0
chr3:9754632-9754742	
chr3:9701664-9701777	
chr3:9697518-9697628	
chr3:9688795-9688908	
chr3:9502264-9502385	0
chr3:9060378-9060494	0
chr3:8959033-8959143	0
chr3:8623615-8623726	
chr3:7452828-7452938	0
chr3:7452508-7452637	0
chr3:5208227-5208340	0
chr3:5172187-5172299	0
chr3:4982680-4982791	
chr3:4981246-4981356	
chr3:4697265-4697403	0
chr3:4627641-4627751	0
chr3:4521110-4521224	0
chr3:3847333-3847447	1
chr3:3175394-3175506	
chr3:3175242-3175353	0
chr3:3152386-3152496	0
chr3:3095421-3095531	0
chr3:1403477-1403587	
chr3:1295514-1295638	0
chr3:1227749-1227859	0
chr3:382684-382794	1
chr3:360540-360652	
chr3:354383-354510	
chr3:344416-344540	
chr2:241799028-241799144	
chr2:241740890-241741001	
chr2:241704518-241704628	
chr2:241668718-241668828	
chr2:241654369-241654492	
chr2:241373012-241373125	
chr2:241324338-241324455	0
chr2:241324150-241324260	0
chr2:241264311-241264425	
chr2:241095993-241096104	0
chr2:241037096-241037206	0
chr2:240784766-240784876	
chr2:240758273-240758384	
chr2:240757373-240757506	0
chr2:240520350-240520460	0
chr2:239176555-239176667	
chr2:238347570-238347691	0
chr2:238338309-238338421	0
chr2:238334028-238334142	0
chr2:238332754-238332868	0
chr2:238329022-238329135	0
chr2:238259905-238260016	0
chr2:238240305-238240427	0
chr2:238082870-238082984	
chr2:238016487-238016603	
chr2:237990353-237990468	
chr2:237987802-237987918	
chr2:237751270-237751381	
chr2:237723466-237723576	0
chr2:237510850-237510975	
chr2:237510433-237510546	
chr2:237368459-237368569	1
chr2:237363093-237363203	
chr2:237343464-237343626	
chr2:237336170-237336284	0
chr2:237096753-237096863	0
chr2:237087042-237087159	0
chr2:236582012-236582124	0
chr2:236507105-236507221	0
chr2:235968372-235968489	0
chr2:235908642-235908756	0
chr2:235797918-235798028	
chr2:234329824-234329937	
chr2:234008077-234008192	0
chr2:233964501-233964627	
chr2:233837607-233837717	0
chr2:233769414-233769529	0
chr2:233760183-233760298	0
chr2:233671757-233671867	
chr2:233636343-233636456	
chr2:233617527-233617641	
chr2:233533741-233533852	0
chr2:233489499-233489609	
chr2:233460019-233460133	
chr2:233459943-233460057	
chr2:233438395-233438506	
chr2:233438085-233438197	
chr2:233342073-233342190	0
chr2:233270085-233270196	0
chr2:233269928-233270043	0
chr2:233171199-233171309	
chr2:233170855-233170974	
chr2:232970050-232970161	
chr2:232888184-232888299	
chr2:232879370-232879483	
chr2:232875295-232875410	
chr2:232847467-232847586	1
chr2:232812281-232812394	
chr2:232811172-232811282	
chr2:232756147-232756267	
chr2:232564384-232564519	0
chr2:232543614-232543725	
chr2:232542808-232542926	
chr2:232529008-232529123	
chr2:232527260-232527384	
chr2:232406937-232407056	0
chr2:232378859-232378970	0
chr2:232378768-232378891	0
chr2:232130809-232130921	
chr2:232087383-232087495	0
chr2:231808618-231808731	
chr2:231738869-231738994	
chr2:231712826-231712937	
chr2:231508848-231508968	
chr2:231460677-231460791	0
chr2:231256773-231256888	
chr2:231256409-231256520	0
chr2:231161199-231161316	0
chr2:231123846-231123957	
chr2:231078741-231078865	
chr2:231076959-231077069	0
chr2:231075531-231075642	0
chr2:230498487-230498600	0
chr2:230469740-230469851	0
chr2:230466134-230466253	0
chr2:230312435-230312545	0
chr2:230255490-230255600	0
chr2:230200737-230200847	1
chr2:230045510-230045621	0
chr2:229840750-229840863	0
chr2:229792221-229792334	0
chr2:229788903-229789015	0
chr2:229787664-229787774	0
chr2:229591766-229591892	1
chr2:229588448-229588558	
chr2:229546780-229546895	
chr2:229270920-229271031	0
chr2:228108957-228109069	
chr2:228016219-228016333	
chr2:227995680-227995798	
chr2:227923695-227923808	0
chr2:227921255-227921383	
chr2:227907053-227907164	
chr2:227815387-227815501	
chr2:227536527-227536637	0
chr2:227508638-227508751	
chr2:227491598-227491713	0
chr2:227329873-227329984	
chr2:227310649-227310759	
chr2:227294894-227295010	
chr2:227282225-227282351	
chr2:227277272-227277390	0
chr2:227254209-227254320	
chr2:227248513-227248627	
chr2:227244858-227244970	0
chr2:227104005-227104115	
chr2:227103248-227103359	0
chr2:227103064-227103175	0
chr2:227101532-227101643	0
chr2:227062423-227062536	0
chr2:227060051-227060175	
chr2:227052141-227052253	
chr2:226908588-226908700	
chr2:226799611-226799730	0
chr2:226799089-226799207	0
chr2:226796629-226796752	0
chr2:225992297-225992411	
chr2:225992108-225992222	
chr2:224886489-224886602	
chr2:224864457-224864569	0
chr2:224855014-224855151	
chr2:224854804-224854948	
chr2:224845679-224845791	
chr2:224823273-224823383	
chr2:224803950-224804083	
chr2:224797215-224797327	
chr2:224557833-224557955	0
chr2:224500577-224500694	
chr2:224497886-224498007	
chr2:224170978-224171090	
chr2:224038257-224038368	
chr2:224001927-224002040	
chr2:223895592-223895709	
chr2:223884809-223884925	
chr2:223765109-223765231	0
chr2:223055109-223055222	
chr2:222928602-222928718	
chr2:222922504-222922620	
chr2:222908591-222908702	0
chr2:222640710-222640820	0
chr2:222633287-222633398	
chr2:222624601-222624711	0
chr2:222474764-222474881	0
chr2:222293885-222293997	
chr2:222293655-222293770	0
chr2:222201767-222201882	
chr2:222201001-222201116	0
chr2:221944760-221944871	
chr2:221425853-221425964	
chr2:219684527-219684639	
chr2:219601572-219601687	
chr2:219535277-219535393	
chr2:219477553-219477665	
chr2:219465929-219466041	
chr2:219333285-219333408	
chr2:219333157-219333277	0
chr2:219333049-219333165	0
chr2:219283053-219283166	0
chr2:219253900-219254010	0
chr2:219242239-219242353	
chr2:219217870-219217986	0
chr2:219217593-219217704	0
chr2:219175455-219175570	0
chr2:218961247-218961362	0
chr2:218809392-218809514	
chr2:218751860-218751974	
chr2:218749417-218749532	
chr2:218698510-218698621	0
chr2:218693386-218693497	
chr2:218690253-218690365	
chr2:218679377-218679487	
chr2:218675470-218675591	
chr2:218665692-218665807	0
chr2:218582839-218582952	
chr2:218488143-218488261	
chr2:218485585-218485709	0
chr2:218476944-218477056	0
chr2:218463125-218463281	
chr2:218459540-218459659	
chr2:218455460-218455578	
chr2:218448955-218449068	
chr2:218402260-218402370	0
chr2:218357209-218357340	
chr2:218270002-218270112	0
chr2:218238540-218238662	0
chr2:218201323-218201434	
chr2:218200945-218201057	
chr2:218136219-218136334	0
chr2:218059654-218059774	0
chr2:217893350-217893480	
chr2:217848113-217848242	0
chr2:217809590-217809708	
chr2:217808457-217808577	0
chr2:216610258-216610372	
chr2:216464659-216464773	
chr2:216415488-216415603	
chr2:216159998-216160108	
chr2:215431957-215432068	1
